constraint_threshold,environment_steps,num_seeds,long_run_average_reward_mean,long_run_average_reward_std,long_run_average_global_cost_mean,long_run_average_global_cost_std,constraint_violation_mean,constraint_violation_std
0.0,10368,20,4.4708555169753135,0.013034444010922035,0.2053771219135799,0.00019075532872892773,0.2053771219135799,0.00019075532872892773
0.0,10432,20,4.464009777607366,0.013149758084874305,0.20415356595091994,0.0001975042221532496,0.20415356595091994,0.0001975042221532496
0.0,10496,20,4.457808689024395,0.013083047352859357,0.20293635670731675,0.00019449981503057146,0.20293635670731675,0.00019449981503057146
0.0,10560,20,4.451660984848489,0.01343825621977861,0.2017178030303027,0.0001905363273943803,0.2017178030303027,0.0001905363273943803
0.0,10624,20,4.445197665662656,0.013453511614757723,0.20055064006024065,0.00017608198964544876,0.20055064006024065,0.00017608198964544876
0.0,10688,20,4.438761227544916,0.013190724034741329,0.19938248502993977,0.00017241990269147047,0.19938248502993977,0.00017241990269147047
0.0,10752,20,4.432514880952386,0.013215117557221082,0.19822172619047584,0.0001880837002941285,0.19822172619047584,0.0001880837002941285
0.0,10816,20,4.426577292899413,0.01325883252381777,0.19706638313609431,0.0001952784416315168,0.19706638313609431,0.0001952784416315168
0.0,10880,20,4.420571691176476,0.013409949653247422,0.19592922794117615,0.00019336234449724687,0.19592922794117615,0.00019336234449724687
0.0,10944,20,4.414754203216379,0.013467502550367333,0.19481999269005815,0.00020230477766603762,0.19481999269005815,0.00020230477766603762
0.0,11008,20,4.409008902616284,0.013400205400844835,0.19371002906976711,0.00020293607566052645,0.19371002906976711,0.00020293607566052645
0.0,11072,20,4.403223446531796,0.013244588058197568,0.1926336705202309,0.00018855474495232342,0.1926336705202309,0.00018855474495232342
0.0,11136,20,4.397603268678166,0.013382491619108355,0.1915768678160916,0.00016558089901748515,0.1915768678160916,0.00016558089901748515
0.0,11200,20,4.392242857142862,0.01356815091999447,0.1904991071428568,0.00015603045800911052,0.1904991071428568,0.00015603045800911052
0.0,11264,20,4.386879438920459,0.013425187704595148,0.18943980823863604,0.0001580031226079391,0.18943980823863604,0.0001580031226079391
0.0,11328,20,4.381560734463281,0.013711562627257127,0.18838629943502788,0.00015049582500795497,0.18838629943502788,0.00015049582500795497
0.0,11392,20,4.375985779494387,0.013827533261721264,0.18735340589887606,0.00015348107989292815,0.18735340589887606,0.00015348107989292815
0.0,11456,20,4.370920914804474,0.013821920418358311,0.18634252793296055,0.0001520058278703954,0.18634252793296055,0.0001520058278703954
0.0,11520,20,4.365575520833337,0.01380715673155707,0.18532378472222186,0.00016158662391235667,0.18532378472222186,0.00016158662391235667
0.0,11584,20,4.36072686464089,0.013542210720893828,0.18431888812154662,0.00015879050926351468,0.18431888812154662,0.00015879050926351468
0.0,11648,20,4.355720295329675,0.013623052825928884,0.18332589285714254,0.00015075705899212123,0.18332589285714254,0.00015075705899212123
0.0,11712,20,4.350508025956289,0.013634243673543803,0.18234374999999967,0.00014959981301691013,0.18234374999999967,0.00014959981301691013
0.0,11776,20,4.345511209239136,0.01349388992673766,0.1813833220108692,0.0001521226310803377,0.1813833220108692,0.0001521226310803377
0.0,11840,20,4.34075844594595,0.013414342506927494,0.18042905405405374,0.00016302207251954538,0.18042905405405374,0.00016302207251954538
0.0,11904,20,4.336139952956994,0.013467716653153118,0.17947748655913942,0.0001572045648128732,0.17947748655913942,0.0001572045648128732
0.0,11968,20,4.331737132352946,0.013522765348958918,0.17853693181818148,0.00015282097710065737,0.17853693181818148,0.00015282097710065737
0.0,12032,20,4.326908244680856,0.013453738300145535,0.1776013962765954,0.00015526547284134762,0.1776013962765954,0.00015526547284134762
0.0,12096,20,4.322036210317465,0.013322721669939851,0.1766873346560843,0.00015266133056758723,0.1766873346560843,0.00015266133056758723
0.0,12160,20,4.317435032894741,0.013010152738051757,0.17577302631578914,0.0001549024299733111,0.17577302631578914,0.0001549024299733111
0.0,12224,20,4.312892670157072,0.013094861255453257,0.1748658376963347,0.00015266025583023213,0.1748658376963347,0.00015266025583023213
0.0,12288,20,4.308195800781254,0.012841038206483796,0.17398681640624966,0.00015904574489386598,0.17398681640624966,0.00015904574489386598
0.0,12352,20,4.303627752590678,0.012698082985492971,0.17310961787564733,0.00017073426739769526,0.17310961787564733,0.00017073426739769526
0.0,12416,20,4.299213112113407,0.012593037253444067,0.17223985180412335,0.00015932310782157028,0.17223985180412335,0.00015932310782157028
0.0,12480,20,4.2950024038461585,0.012792340114356154,0.17138060897435864,0.0001583439572632032,0.17138060897435864,0.0001583439572632032
0.0,12544,20,4.290830676020413,0.012709570659440618,0.17052216198979556,0.00016001768307598202,0.17052216198979556,0.00016001768307598202
0.0,12608,20,4.286622779187822,0.01270619955938818,0.16967163705583724,0.00015484866267368233,0.16967163705583724,0.00015484866267368233
0.0,12672,20,4.28214094065657,0.012653548754939178,0.1688344381313128,0.0001500842411041145,0.1688344381313128,0.0001500842411041145
0.0,12736,20,4.27768844221106,0.012547675198456955,0.16800565326633127,0.00013657547050978201,0.16800565326633127,0.00013657547050978201
0.0,12800,20,4.273675000000005,0.012539556162400527,0.16718124999999961,0.00013426594411836956,0.16718124999999961,0.00013426594411836956
0.0,12864,20,4.269728700248761,0.012591040041653033,0.16636504975124344,0.00013067102854135082,0.16636504975124344,0.00013067102854135082
0.0,12928,20,4.265452506188124,0.012302946932007942,0.1655546101485145,0.00012714617283631535,0.1655546101485145,0.00012714617283631535
0.0,12992,20,4.261706434729068,0.01225989945335296,0.1647683189655169,0.00012973801477794898,0.1647683189655169,0.00012973801477794898
0.0,13056,20,4.257775735294122,0.012205163309840785,0.16398131127450946,0.00013529912663451675,0.16398131127450946,0.00013529912663451675
0.0,13120,20,4.253771341463419,0.012376941482972633,0.16318826219512161,0.00013080254312142838,0.16318826219512161,0.00013080254312142838
0.0,13184,20,4.250149423543695,0.012527268970480482,0.16240822208737832,0.00013393185890186212,0.16240822208737832,0.00013393185890186212
0.0,13248,20,4.2463020833333385,0.012759026014178993,0.16163949275362283,0.00013695553659470912,0.16163949275362283,0.00013695553659470912
0.0,13312,20,4.242653996394235,0.012771401683931535,0.16088491586538428,0.00013642124753187362,0.16088491586538428,0.00013642124753187362
0.0,13376,20,4.2385877691387615,0.012577032607552158,0.16012709330143507,0.00013340974299458342,0.16012709330143507,0.00013340974299458342
0.0,13440,20,4.234884672619052,0.01242925690540771,0.15938318452380915,0.00013987105778074974,0.15938318452380915,0.00013987105778074974
0.0,13504,20,4.231132257109009,0.0122617590860483,0.15864558649289065,0.0001530480413615697,0.15864558649289065,0.0001530480413615697
0.0,13568,20,4.227668779481137,0.012266123110653867,0.15790831367924493,0.00015484612065823735,0.15790831367924493,0.00015484612065823735
